User_ID,Age,Gender,Country,Subscription_Type,Income,Device,Last_Activity,Days_Since_Last_Activity,Will_Subscribe
6ea5d8e4-dc3d-4d8d-8f8c-af24a40a6749,21,Male,Australia,,63127.0,Desktop,2021-11-13 14:00:00,314,1
342f55e6-07bc-497b-a44d-f1b07689657b,31,Female,India,Premium,45332.0,Desktop,2024-04-07 12:00:00,51,1
914f8cc4-50e5-4850-b59a-81174c80141b,63,Other,USA,Standard,95455.0,Mobile,2021-09-22 20:00:00,239,0
ab4de2e9-8ab5-472e-b04f-7dd73688ae50,63,Male,Australia,Premium,62860.0,Tablet,2021-09-11 02:00:00,254,1
694fc5d0-ef89-4977-8332-6226a1d11b3e,52,Other,USA,Standard,102722.0,Mobile,2020-07-10 03:00:00,303,0
78f3f030-9094-4810-85e1-5d808aa60fa5,26,Male,USA,Premium,93041.0,Tablet,2021-02-03 10:00:00,163,1
18c7e0ac-2ddf-4ec2-b47e-896fe9dbeb23,69,Female,USA,Premium,110722.0,Tablet,2020-10-22 14:00:00,190,0
c083542a-43a1-4967-ae37-e4d1946960d5,44,Female,USA,Standard,,Tablet,2020-11-16 12:00:00,141,1
3ae5ed02-8b87-466e-a340-e732e768f6af,60,Female,India,,69530.0,Desktop,2024-11-11 16:00:00,94,0
62819f29-ad40-4326-8f4b-212923b208d8,20,Female,USA,Basic,104033.0,Desktop,2021-08-20 14:00:00,295,0
6f4b20ad-a941-4405-a98a-36c5153136bf,48,Female,India,Premium,,Tablet,2021-04-29 09:00:00,228,0
338c4a49-ae19-47bc-9639-bc8ef3a8d051,40,Female,India,Premium,77376.0,Mobile,2024-07-21 12:00:00,168,1
40b2bd0c-43a3-48c0-b6b5-9a0d62a99f2c,40,Female,USA,Basic,103791.0,Desktop,2021-05-24 19:00:00,339,1
4eac41d9-6526-4b0b-b550-6cc7a3ac3144,22,Male,USA,,42032.0,Tablet,2023-01-17 09:00:00,359,1
23bfbcb6-32d9-44f9-b82b-a2475334a401,39,Male,USA,Standard,80053.0,Mobile,2024-10-06 20:00:00,15,0
068a74e3-97cb-453d-a64e-e3dc6c879b0a,52,Female,USA,Premium,102964.0,Mobile,2020-06-20 01:00:00,152,0
9177db13-3396-4a39-8ae8-4ce4d1932fe2,54,Other,Germany,Basic,73586.0,Tablet,2024-02-12 22:00:00,202,0
3ce73c94-cfcd-416b-b5cf-568ac3d5a122,41,Other,Germany,Standard,81480.0,Tablet,2021-02-28 03:00:00,128,1
2565f3ea-f2be-4ea4-b86c-586ad86de5d8,50,Female,Australia,Standard,56584.0,Desktop,2022-06-18 14:00:00,233,1
e4de482b-5071-4cde-af05-1ac9a4249351,60,Female,Australia,Basic,98816.0,Mobile,2020-05-17 19:00:00,257,1
0b5ba21b-d0aa-4b11-bf48-7a0917c90dd2,51,Other,Australia,Premium,69022.0,Mobile,2024-06-22 08:00:00,354,1
4e2019ea-588f-4f4b-9dca-03bc9beea6d7,39,,USA,Premium,95374.0,Mobile,2021-04-18 00:00:00,122,1
7e902176-5b66-4fda-aac5-79e9d930d0c2,37,Female,India,Basic,50852.0,Tablet,2020-08-06 05:00:00,226,0
627ed462-7573-4676-af6d-4d443bdad7ea,27,Other,USA,Basic,95764.0,Desktop,2020-02-18 03:00:00,291,0
596f67e2-5da2-4774-8d4c-5259b4eab8bb,18,Female,USA,Basic,56125.0,Tablet,2023-05-01 15:00:00,61,1
25a1757c-8c4e-421c-9fd3-0259a3a7e4ed,22,Other,India,Standard,59271.0,Mobile,2021-01-19 10:00:00,37,1
2adb0ee6-3ee3-4f2c-835d-92d116d59c39,27,Female,Germany,Premium,58139.0,Tablet,2021-12-14 12:00:00,230,0
069619be-3ad4-4f88-9326-915fd5364ac8,56,Other,Australia,Standard,,Mobile,2021-08-23 19:00:00,65,1
44cf7d4e-1ac3-4f68-9b2a-e135a136b2f2,67,Male,Germany,Premium,81083.0,Desktop,2020-11-02 07:00:00,2,1
52311f5c-cbf1-46e6-9194-2e3466c7bda3,67,Male,Australia,Premium,69195.0,Desktop,2023-11-03 22:00:00,141,0
ecb8c4c3-d477-4c40-9859-4bfe29436a93,69,Male,Australia,Basic,96855.0,Mobile,2024-12-25 12:00:00,325,1
d72c33ce-4550-436d-b52c-08be80c54134,26,Male,Germany,Standard,36298.0,Desktop,2024-06-02 03:00:00,300,0
23cfa5a7-0b46-413c-8fe9-fef5d6d80e31,30,Female,India,Standard,32216.0,Tablet,2023-09-04 00:00:00,261,1
e323dcc3-e2e2-4ac9-8276-266b369ef6d0,44,Female,India,Standard,46814.0,Tablet,2024-09-18 00:00:00,341,0
fb831af9-bcb2-46b7-b17c-c79856733770,57,Female,Australia,Premium,50260.0,Tablet,2022-11-26 13:00:00,165,0
6592ac48-0531-4a23-9698-751af2ecddb8,50,Male,Germany,Standard,54140.0,Tablet,2021-01-09 20:00:00,128,0
83d7b8d3-3e90-428c-8c08-ffd5d341ea39,66,Female,India,Basic,99493.0,Tablet,2023-11-12 14:00:00,341,1
b5dce85a-1869-4fe5-87b5-3648df54e896,47,Other,Germany,Basic,106061.0,Mobile,2021-03-31 02:00:00,143,0
64d02d01-2feb-40ff-b75c-5a7ffdd1f1c4,55,Male,India,Standard,36022.0,Mobile,2022-05-21 07:00:00,68,1
e6906f8e-f208-4f67-9d98-721325d5eb03,61,Male,USA,Standard,82589.0,Desktop,2021-12-28 13:00:00,243,0
c4996042-3b39-4c81-880b-df63e3566a16,59,Other,India,Basic,73081.0,Mobile,2021-10-03 22:00:00,255,1
4fdd7871-92a7-4f21-a616-c446e76502d8,41,Female,USA,Premium,77015.0,Desktop,2023-06-30 02:00:00,156,1
36df9a57-0419-4f1a-9b2f-0d94aabd26e7,32,Other,USA,Premium,76258.0,Mobile,2021-04-30 08:00:00,94,1
d0b36b52-8763-47e4-b09c-8f87531197cb,62,Other,India,Standard,114775.0,Tablet,2021-07-07 23:00:00,105,0
d5c38bb7-794b-48d0-ac4e-ca8c0b8eaee5,32,Other,Australia,Premium,109135.0,Mobile,2020-06-03 16:00:00,57,1
34ac30c1-f074-4e7b-8c0f-20d9f6081ae1,27,Male,Australia,Basic,90195.0,Desktop,2020-05-12 23:00:00,30,0
22b5ec2c-19a2-417b-860d-41cf7330096e,39,Other,Germany,Premium,113244.0,Tablet,2022-10-03 13:00:00,189,1
47390483-ed0e-4394-8f66-613b1f7f1a9c,34,Female,Germany,Premium,51583.0,Mobile,2020-12-11 18:00:00,342,0
a741b1af-4379-49a2-8227-9e77e6f75f3d,48,Male,USA,Premium,,Desktop,2020-07-11 08:00:00,1,1
bacef6dd-679b-483e-aca6-1139ba5e5962,19,Male,Australia,Standard,87133.0,Tablet,2024-04-25 07:00:00,104,0
bb6c79c9-7a49-4dce-9b3b-53de05cac688,34,Female,India,Premium,64886.0,Tablet,2024-05-27 06:00:00,94,0
86e6b1da-d1a5-429c-aded-3edac5d2e289,39,Male,USA,Basic,79094.0,Tablet,2023-02-16 12:00:00,19,1
090eef31-2356-4ef4-ba7d-96b65f630985,39,Female,Germany,Standard,110284.0,Mobile,2023-08-27 08:00:00,237,0
43b45097-0894-4b66-a4ed-eb1ef09434ff,61,Male,India,Standard,96496.0,Mobile,2021-05-10 11:00:00,80,0
0b9d478f-f401-4110-bc23-b0f89d66cbeb,20,Male,Germany,Basic,43854.0,Mobile,2023-03-24 15:00:00,97,1
35e66ea2-9dbf-4b64-a60e-e56a3ed98671,34,Male,India,Basic,108546.0,Tablet,2021-06-08 20:00:00,215,0
1318c5e8-60d4-4fab-8a88-12bddac77595,35,Male,Australia,Basic,,Tablet,2020-08-18 11:00:00,97,0
037b0463-0227-4355-b4f6-cb7ab99aa698,26,Female,USA,Standard,97866.0,Tablet,2023-10-30 06:00:00,28,1
51560c0a-0ddb-4b0e-a4ac-7b0aed9263e2,33,Other,Australia,Premium,45558.0,Tablet,2022-11-12 07:00:00,219,1
43c505aa-9905-4b4b-bb31-7bcf7c842274,58,Other,USA,Premium,36045.0,Tablet,2020-07-24 07:00:00,24,1
795f143c-6bf0-4eb2-a731-d1b6bd21f2cd,39,Other,Germany,Standard,62864.0,Tablet,2022-11-17 06:00:00,104,0
2514147b-c560-42c2-aa8a-59465497f45d,36,Other,Australia,Standard,,Mobile,2021-01-19 20:00:00,34,1
5a0c5ff3-96d5-48f0-bd73-27c87ee1a100,52,Other,USA,Basic,105755.0,Tablet,2020-05-07 23:00:00,97,1
39814f82-ad02-445a-8587-3166bb2ee525,64,Male,USA,Basic,41468.0,Desktop,2021-03-12 11:00:00,328,1
9d7f1c38-d9be-4af3-a91c-3255533e7abb,24,Other,USA,Standard,59365.0,Mobile,2021-06-02 17:00:00,76,0
9e244567-82a3-4af9-aa22-bb91eefee2c5,26,Other,Germany,Premium,31206.0,Tablet,2023-05-26 16:00:00,360,0
011c02a9-5f54-45ab-9185-a8baf2e95708,18,Female,Australia,Basic,38015.0,Mobile,2021-01-21 18:00:00,180,0
509e9095-e460-421f-b93f-5ac837d0a5c8,52,Male,Australia,Standard,32401.0,Mobile,2023-03-19 07:00:00,245,0
32f4e13a-b054-41e3-9d5a-1eb3eb77584c,59,Other,USA,Premium,,Desktop,2020-01-27 00:00:00,48,0
7580a0c3-9665-4c11-a26e-dc982ed50bff,33,Other,India,Premium,100595.0,Desktop,2020-06-23 07:00:00,355,1
d46c8af2-8bba-4d58-bf0b-612556c44623,24,Other,India,Standard,94834.0,Mobile,2023-09-03 12:00:00,45,0
950235ad-a90f-4ebd-b078-c3f6fc347107,40,Male,Australia,Premium,99044.0,Desktop,2021-03-24 18:00:00,80,0
346f8730-6440-4025-9af1-786149218ad6,35,,Australia,Premium,40315.0,Mobile,2023-03-22 12:00:00,154,0
904b23a2-1d2d-4f7a-af0a-dc2477cdb030,65,Other,Germany,Premium,102481.0,Mobile,2024-07-31 19:00:00,299,1
0025e045-5982-4c15-b2cf-f2d3ae8714b1,50,Male,Germany,Standard,113386.0,Mobile,2021-10-13 16:00:00,181,0
ac07ea78-e046-42c8-8c14-0892d150ea40,61,Male,Australia,Standard,115636.0,Mobile,2023-09-10 04:00:00,221,1
5b5fc5bf-c82c-45e7-ab55-482c393929ac,63,Male,Australia,Basic,44110.0,Mobile,2020-09-11 17:00:00,178,0
6a332e1a-69e4-41c8-9080-9946bec67662,55,Male,Australia,Premium,68793.0,Tablet,2020-10-26 19:00:00,244,0
6c2581fc-f7cf-40e3-83ba-ce137746de04,39,Female,India,Basic,38206.0,Desktop,2021-03-02 06:00:00,227,1
530dfcf4-56f5-49f7-b59b-ee864264e626,56,Male,India,Premium,91440.0,Desktop,2020-01-13 03:00:00,136,1
d7c56d98-27b7-4145-ad61-53eadbe7e9ff,27,Other,Germany,Premium,81969.0,Mobile,2020-05-28 14:00:00,209,0
f99064c7-4b0e-4e31-a13a-10de9bfb286f,20,Other,Germany,Premium,84876.0,Tablet,2023-06-28 13:00:00,251,1
aadcdf77-d912-41d8-9d15-dd011ff3b649,31,Male,Germany,Basic,95529.0,Tablet,2021-12-16 18:00:00,154,0
4b66eb40-3ba8-4d03-9f12-6758300f9789,31,,India,Basic,72544.0,Mobile,2023-01-13 17:00:00,361,0
9937c60d-0c4b-4e14-b431-eabcc0aff499,25,Other,USA,Basic,113772.0,Desktop,2020-12-13 08:00:00,174,1
83e556be-1dde-464f-9fd2-f2627956323a,48,Other,Australia,Basic,78192.0,Desktop,2022-12-10 20:00:00,264,1
4f526a04-9f08-4d33-b9b6-1d516587ad8f,38,Other,Germany,Premium,114971.0,Mobile,2022-08-20 23:00:00,258,1
a289e13a-eedf-4691-8e80-fb5b3fc32d60,69,Female,Germany,Standard,41682.0,Desktop,2024-01-11 20:00:00,114,1
9346fa40-30d3-4dc5-996e-580759f72144,38,Female,Australia,Basic,104727.0,Tablet,2024-05-05 03:00:00,346,0
9daf84de-3e3c-47a5-8aa8-15eac2a4e048,38,Female,India,Basic,65584.0,Mobile,2021-05-08 04:00:00,193,1
96bbe866-455a-4cc6-8f67-9673d9d32b38,62,Other,India,Basic,104032.0,Tablet,2024-06-29 12:00:00,7,0
05e92e12-82cd-4245-8342-17e954406398,40,Male,USA,Premium,70379.0,Desktop,2022-06-21 01:00:00,29,1
2d2cff3c-ee12-4b75-911c-640be92e8865,61,Female,India,Basic,102863.0,Tablet,2022-12-12 16:00:00,304,1
8c7bba1d-20b5-4517-a28d-7b35ee549292,18,Other,Australia,Premium,56974.0,Tablet,2023-08-24 23:00:00,159,1
85d60272-ac98-485c-88c5-0d6a926ace41,68,Male,USA,Basic,51409.0,Mobile,2023-06-16 05:00:00,1,1
954c506e-dca7-4c64-a5b1-3a61b6747a63,35,Male,Germany,Premium,112949.0,Mobile,2020-09-04 01:00:00,33,0
b4036790-0144-4e7b-987a-ab503cd0a133,19,Male,USA,Standard,89066.0,Mobile,2022-11-28 18:00:00,72,0
6630da66-1421-4035-a909-085dd5df6e27,68,Female,USA,Premium,35526.0,Desktop,2022-03-31 23:00:00,273,0
5e5a4ddc-d301-415f-9066-273832daf167,60,Female,Australia,Standard,97658.0,Tablet,2021-08-15 03:00:00,38,1
0fc6316f-6d64-4e8f-8cd3-a592af81ed95,52,Male,Australia,Basic,79717.0,Desktop,2024-05-04 18:00:00,128,0
3787b46f-130b-4683-9c56-2d3630d1127e,52,Other,Germany,Basic,103074.0,Desktop,2023-03-09 04:00:00,207,1
3110a9c1-9575-450b-864a-d8e0a7f6ad46,68,Other,USA,Basic,89544.0,Desktop,2024-03-03 12:00:00,158,1
fb45e90f-baad-4e8b-9c0b-9645e94e6e6d,21,Female,Australia,Standard,90909.0,Desktop,2022-05-03 23:00:00,42,1
69eab59c-04cd-4486-859c-7a7606899cf7,28,Male,Germany,Basic,36757.0,Tablet,2024-03-14 12:00:00,159,0
af6cea0d-8abb-46a1-b8e1-5e6c183e58ab,20,,Germany,Basic,107508.0,Desktop,2023-06-01 00:00:00,86,0
779d97e4-426d-4be3-a3a7-d9549e529a31,62,Other,Germany,Premium,35027.0,Mobile,2020-09-18 21:00:00,58,1
e1bbfd04-0733-48d2-852d-8f3c0161cc59,37,Other,India,Premium,79916.0,Mobile,2024-04-26 15:00:00,295,0
dc830e6c-7c2c-4506-ab04-ab8aba8f8577,22,Other,India,Premium,38397.0,Tablet,2021-10-12 02:00:00,94,1
b2df3d83-cfca-4e65-88ad-e276850d717c,32,Other,India,Standard,71587.0,Tablet,2021-10-27 17:00:00,235,1
e62302e1-9583-43e8-bf55-311b260be1d0,48,Male,Germany,Premium,65589.0,Mobile,2023-07-31 01:00:00,65,0
c7d57086-e2cf-4431-b51c-3b5387884289,38,Other,Germany,Standard,108222.0,Desktop,2023-07-04 17:00:00,81,1
d7c1843f-55f7-41dd-9af9-904591707507,37,Male,Germany,Basic,75099.0,Mobile,2023-04-11 03:00:00,252,1
9f794624-47f6-4177-ba76-76f7510a3432,22,Male,Germany,Basic,67083.0,Mobile,2024-10-17 18:00:00,339,1
8d86ea36-75a9-4d3f-b4e9-b8c730ce6b94,59,,USA,Premium,95086.0,Mobile,2022-08-09 09:00:00,2,1
b1a1454f-aa34-410a-8a86-a9c405bec864,18,Other,India,Basic,,Mobile,2023-04-16 22:00:00,321,1
59e577f2-e094-46e2-b7b0-95bb24495eb7,57,Other,India,Premium,31896.0,Mobile,2022-01-19 20:00:00,261,1
cf1660be-d426-4baf-b74a-b7be4e295c10,25,Female,India,Basic,115200.0,Desktop,2024-12-02 04:00:00,276,0
0e963baa-b278-4246-a587-5b9a34d77ef6,59,Other,Australia,Standard,47955.0,Tablet,2021-12-04 13:00:00,31,1
34a3f930-310f-4d3c-9e16-a9f7b53c5c06,58,Female,Germany,,30144.0,Desktop,2023-09-04 15:00:00,280,0
a3f78e1a-8d20-49ea-9c79-1edc918a4a86,18,Other,USA,Premium,96470.0,Desktop,2023-11-28 22:00:00,5,0
fc837e4e-3e70-4ebe-b3bb-495943f5b063,68,Other,Germany,Basic,80837.0,Desktop,2023-08-28 17:00:00,44,1
9608bb52-b9a1-44b0-be6d-042da46a0a5a,45,Female,Germany,,,Tablet,2021-03-01 00:00:00,339,0
673a1ff2-9f0a-4987-ba4c-36ad85b49630,45,Male,Australia,Premium,118669.0,Mobile,2022-07-28 19:00:00,271,0
1607751e-8e28-47a0-bb82-ed8ec6b4d937,27,Male,USA,Premium,,Desktop,2023-09-04 02:00:00,72,0
653c1610-47c9-41f8-ade3-d706bac9f372,58,Other,Germany,Premium,113357.0,Desktop,2024-01-30 22:00:00,349,1
f899ef66-e6b7-4087-b4c0-0806687dcd68,37,Male,USA,Standard,71279.0,Tablet,2022-10-03 16:00:00,251,0
13f000fc-4b20-46ad-857e-336810a6c6f8,34,Male,USA,Basic,58240.0,Tablet,2024-08-11 12:00:00,63,0
d0d2cb4f-8f27-441a-a4fd-f827b5a7b916,68,Male,Australia,Standard,46263.0,Desktop,2020-03-30 15:00:00,119,0
977d8a23-55d7-4e59-9d36-5c622adc6564,59,Female,Germany,Premium,57580.0,Tablet,2021-12-15 21:00:00,208,0
2ef40643-8f21-4dbe-a1ce-7704055f11e3,48,Male,Germany,Standard,109970.0,Desktop,2020-08-29 22:00:00,354,0
7f4f4457-ba57-40c4-a54e-ed6d8467b234,54,Female,Germany,Basic,72946.0,Desktop,2020-08-11 15:00:00,24,1
7ff91ff3-37c3-4bc4-8119-62dab286224b,28,Other,India,Standard,86250.0,Mobile,2024-07-03 01:00:00,19,1
ebe561ae-d6d7-484c-8f6b-86e4f95de2ad,43,Female,India,Standard,64228.0,Mobile,2021-01-04 19:00:00,15,0
c170b52e-0a88-4984-8a57-ad7bd2df50cf,59,Female,Germany,Premium,40663.0,Desktop,2022-05-07 04:00:00,205,0
a751dcf3-4a7a-407c-bee0-df98b45640d4,36,Male,Australia,Premium,57590.0,Desktop,2020-09-10 05:00:00,216,0
d3cf3d88-2d49-4311-a1b4-9679dc09af0a,23,Other,Australia,Basic,,Mobile,2021-04-01 19:00:00,53,0
517613e9-a647-48bf-bb71-6f834c04067c,56,Male,USA,Standard,56401.0,Mobile,2021-02-13 10:00:00,98,1
515cb0bd-45bd-4906-ad38-3d1120123398,47,Other,Australia,Basic,101926.0,Desktop,2022-07-29 22:00:00,23,1
94b5e3c3-bfc0-46b9-885e-90f197333fb9,50,Female,India,Premium,112766.0,Mobile,2022-05-31 04:00:00,104,0
c1669217-500a-4342-91a7-af8c3c91e391,38,Other,Germany,Basic,79394.0,Desktop,2021-04-21 09:00:00,322,1
e80b392e-3009-4012-940e-0f755eb99eca,42,Other,USA,Premium,64713.0,Tablet,2024-03-18 18:00:00,141,0
e301c73d-abc6-48b5-93dd-3546d3ab05e9,20,Male,Germany,Basic,87036.0,Tablet,2024-01-22 09:00:00,320,0
a325144c-93aa-4d7b-80b0-26e79a66558c,57,Male,USA,Basic,63253.0,Tablet,2021-04-22 05:00:00,33,0
0f3ed3d1-df0c-4c79-a1d8-fbd71d3238fc,20,Female,India,Standard,73482.0,Tablet,2023-10-22 13:00:00,231,0
1ab22bbf-6411-4706-8f2f-5b90f8915ac3,40,Male,India,,105839.0,Mobile,2022-09-15 19:00:00,348,0
9fc04c15-7aee-4743-a900-f1b20d1fd886,48,Male,USA,Standard,79484.0,Tablet,2020-07-13 13:00:00,123,1
6faf3e70-54da-4e6f-b983-b8573e9defa6,53,Male,India,Basic,96819.0,Tablet,2020-08-03 04:00:00,319,1
c58d3e2c-1c8f-4251-94f8-82083638b991,22,Male,Australia,Basic,50269.0,Tablet,2022-06-26 12:00:00,259,0
82e949d7-ab03-4d57-91fc-f998c4818c70,66,Male,USA,Premium,41118.0,Desktop,2023-01-27 01:00:00,264,1
c48b42b0-21c3-4448-a815-1fc569d686a0,59,Other,India,Premium,74682.0,Tablet,2024-08-07 15:00:00,18,1
c6106d5d-3f50-406c-bc05-ba7cf697f60b,18,Other,Germany,,60071.0,Tablet,2020-02-17 21:00:00,290,1
e5480032-80a9-4b53-a464-9277411743fd,25,Female,USA,Premium,42453.0,Desktop,2020-11-09 06:00:00,205,0
e480fba7-8c78-496f-a772-0f93a4e6d98b,67,Other,India,Basic,42065.0,Tablet,2022-02-03 17:00:00,26,1
5427b438-1fcb-4898-b2df-a410a1ee363c,59,Female,USA,Basic,115820.0,Mobile,2021-10-03 23:00:00,242,0
5b77949a-b81e-4142-a305-d4e371b1c983,62,Other,India,Premium,103973.0,Tablet,2022-08-19 00:00:00,316,0
a34ef943-d09f-4d8c-9ad3-878ead117f8a,43,Female,India,Basic,89393.0,Tablet,2023-12-22 22:00:00,227,1
773c7ee0-fe22-48b9-9128-745d2fc12fbc,31,Other,India,Standard,38173.0,Desktop,2024-01-17 14:00:00,325,1
9a751832-98bc-4fde-8ec2-08bbb22ada38,32,Female,Germany,Standard,78076.0,Tablet,2021-03-06 16:00:00,132,1
fac192be-3178-4850-9e82-b4cb9b39a5c4,65,Male,India,Standard,88312.0,Tablet,2020-04-11 12:00:00,186,0
dfb6b6d4-2d9d-4424-84bf-6b0e5b854644,37,Male,India,Basic,102939.0,Desktop,2021-09-08 10:00:00,294,1
ce79eff5-6997-4a82-a10c-21fc9b729971,41,Female,USA,Premium,30292.0,Mobile,2020-11-15 09:00:00,230,1
c412114b-5bae-413b-9ad6-19e052a813cb,18,Male,Germany,Standard,101352.0,Tablet,2022-08-04 09:00:00,311,0
8abbc8c1-5ff4-4eb9-8190-71cf18ab7ce6,35,Male,Australia,Basic,100995.0,Tablet,2024-10-24 21:00:00,364,1
9c834347-d822-41e7-be2f-6edbf916cfd5,29,Other,Australia,Premium,99135.0,Mobile,2022-12-08 06:00:00,132,1
14595833-8732-40d4-bf36-8e471179472d,28,Female,Germany,Standard,48530.0,Mobile,2024-07-18 11:00:00,73,1
5ef73ad6-b697-4f15-842d-5527fe7b9737,26,Other,Germany,Premium,,Tablet,2021-09-22 19:00:00,7,1
0a9dce18-9bce-48ac-bc9b-7e8d28ecfe2f,26,Other,USA,Standard,111738.0,Desktop,2022-10-09 02:00:00,122,1
a8ea0c6b-24e4-46d6-990a-e514adb574b0,57,Female,India,Basic,35167.0,Desktop,2024-08-23 13:00:00,49,1
c9288264-66a5-43bf-9203-017d6c2cd369,47,Male,India,Standard,102253.0,Desktop,2024-01-09 09:00:00,304,1
b1d2f7fc-657b-4d1d-baad-1780a835e327,22,Other,USA,Standard,104506.0,Mobile,2022-01-20 21:00:00,136,0
4f92e773-a47a-4b6c-9a31-1e77804f7a88,28,Male,India,Premium,45935.0,Desktop,2020-06-08 19:00:00,20,0
3b7bb538-bcfb-49b0-9eaf-20c260d522fe,67,Other,Australia,Premium,95196.0,Tablet,2023-06-21 16:00:00,152,0
f81139fc-b2a5-4305-935d-c1377693975c,40,Male,India,Basic,77335.0,Mobile,2024-04-25 12:00:00,13,1
9b2e3960-435b-4672-a9cc-d999321b7f56,29,Male,India,Premium,55662.0,Desktop,2021-12-09 10:00:00,244,1
1c9fea0b-027a-4908-b940-7c04dab56b2e,38,Other,Australia,Basic,32628.0,Desktop,2021-08-12 22:00:00,71,0
0b64e02d-92c6-486e-bce2-57efa7944f13,65,Male,India,Standard,30295.0,Mobile,2024-05-07 14:00:00,187,0
243435cc-df4c-455b-999b-1f994a3e9029,45,Male,Germany,Standard,,Tablet,2023-07-20 15:00:00,38,1
3b24aa07-ae4e-4205-8102-289f5ca74979,48,Male,Australia,Standard,35189.0,Mobile,2021-12-23 02:00:00,198,0
7aee8068-bc36-4a34-8c4f-20c379842d32,47,Other,India,Premium,98055.0,Tablet,2023-08-13 16:00:00,161,0
02d637e6-4992-4f66-8569-3a0acb10493c,57,Male,USA,Premium,51541.0,Tablet,2024-04-08 00:00:00,27,1
453efec4-789b-4f6c-a17c-a17b45eb6758,36,Other,Australia,Premium,43808.0,Desktop,2020-02-22 02:00:00,207,1
ba9b815e-9064-4505-b13f-d5025134eeec,22,,Australia,Standard,114373.0,Mobile,2020-02-08 01:00:00,2,1
6a19739c-8fef-41da-b15b-f836d6982d5a,61,Male,Australia,Standard,94907.0,Tablet,2021-07-01 10:00:00,344,0
0c6c02b2-516d-4896-bc6f-6ea0adaffb5e,19,Other,India,Premium,92487.0,Desktop,2022-06-11 13:00:00,203,1
78cc7220-cfa5-42a5-8677-83ebe8bdcd08,51,Male,Germany,Premium,99691.0,Tablet,2020-03-19 06:00:00,307,1
3b996bba-015b-4e42-87c4-5119b9e26c3f,39,Other,Germany,,73506.0,Mobile,2020-05-31 02:00:00,92,1
2d0c49ac-c42c-4f0a-a832-b0dd81577c9f,44,Male,India,Premium,35740.0,Tablet,2022-11-09 07:00:00,299,1
b4897fcb-295f-46d8-93fb-0ff3c8f5b9b9,44,Male,Germany,Standard,107624.0,Tablet,2023-10-27 11:00:00,288,1
52f5c83c-1eb1-440b-ac56-b8de10113c96,46,Other,India,Standard,64807.0,Tablet,2024-02-02 22:00:00,134,0
3e5fc399-b903-429b-b31a-8c47e9adb9ae,55,Other,Germany,Premium,,Tablet,2023-04-26 06:00:00,331,0
22407510-c9ba-4419-8eb8-05ccceb2b061,19,Male,India,Premium,36776.0,Tablet,2022-04-05 10:00:00,313,0
edb35450-3c39-49bf-b8a1-18bd461631b2,63,Other,India,Standard,108888.0,Mobile,2023-12-04 22:00:00,291,0
f75be283-02cf-4c5b-b0ac-e7b5707004ea,68,Other,USA,Premium,49864.0,Tablet,2021-06-24 21:00:00,169,1
716339d5-6bb1-468e-8614-b194818a93af,22,Male,India,Basic,42702.0,Mobile,2023-04-02 01:00:00,225,0
fa3b1d09-3d29-4cfa-8b54-5b37e2b67526,42,Male,Australia,Premium,81438.0,Mobile,2022-09-18 06:00:00,330,0
e85d3a4a-f6a5-48d2-a4d5-d0ce8c083357,52,Female,Germany,Standard,87893.0,Desktop,2024-02-28 11:00:00,330,0
2d8eaa8e-1933-45b0-be58-e57804003415,54,Male,Germany,Standard,113365.0,Desktop,2021-03-23 06:00:00,338,1
73606eb6-4b19-40e0-8cc0-9ae4d548fc4c,34,,Australia,Basic,74745.0,Desktop,2020-02-14 10:00:00,195,0
68001c1b-57fe-49f2-9152-2957ff95ee3b,46,Female,USA,Standard,106703.0,Tablet,2024-04-20 17:00:00,198,0
ac899658-8f34-483e-bf01-0d069771ef8e,35,Other,India,,113904.0,Tablet,2022-11-26 01:00:00,273,0
195adc89-e614-4738-a551-212f13b53f0a,35,Other,Germany,Basic,86870.0,Desktop,2024-03-20 01:00:00,146,0
fa685243-f396-4783-b3fd-2707cf4b7bad,19,,Germany,Premium,46101.0,Mobile,2020-03-31 21:00:00,223,1
7767d6f0-8782-4805-bc64-9ce1741f47d3,19,Male,Australia,Basic,43368.0,Desktop,2020-10-10 01:00:00,20,1
98e30167-5fbd-4cdb-983d-59b4cbd8a530,33,Other,India,Standard,47485.0,Desktop,2020-07-13 19:00:00,240,0
12840a02-32c5-4748-8334-7c01243c74c6,36,Female,USA,Premium,33016.0,Desktop,2020-10-20 09:00:00,30,1
14f78695-507d-48c5-89f5-dc4fdbbe3f49,63,Other,USA,Standard,59436.0,Mobile,2023-11-30 00:00:00,91,1
557c3f06-44fe-48ed-9f7d-2a00b91ccd0f,32,Male,Germany,Standard,75600.0,Tablet,2024-03-07 19:00:00,46,0
ccae0fb4-9c9b-4b0e-9ab7-f72f3344be75,39,Other,India,Standard,115588.0,Tablet,2024-03-26 15:00:00,207,0
83d2e0ab-6dae-4d7b-94a2-5d0172ffbecc,46,Female,Germany,Premium,114401.0,Desktop,2022-03-11 21:00:00,38,0
0d049296-5d06-497b-be50-9984f82df016,27,Female,India,Premium,,Tablet,2020-11-13 16:00:00,63,1
059e41ab-2df9-40fb-866a-f1b11b500d8b,19,Female,Australia,Basic,44722.0,Mobile,2022-10-31 22:00:00,65,1
